,row_id,date,country,store,product,num_sold,year,month,day
3034,3034,2015-06-18,Norway,KaggleRama,Kaggle Hat,891,2015,6,18
3035,3035,2015-06-18,Norway,KaggleRama,Kaggle Sticker,264,2015,6,18
3036,3036,2015-06-18,Sweden,KaggleMart,Kaggle Mug,160,2015,6,18
3037,3037,2015-06-18,Sweden,KaggleMart,Kaggle Hat,382,2015,6,18
3038,3038,2015-06-18,Sweden,KaggleMart,Kaggle Sticker,99,2015,6,18
3039,3039,2015-06-18,Sweden,KaggleRama,Kaggle Mug,316,2015,6,18
3040,3040,2015-06-18,Sweden,KaggleRama,Kaggle Hat,586,2015,6,18
3041,3041,2015-06-18,Sweden,KaggleRama,Kaggle Sticker,179,2015,6,18
3042,3042,2015-06-19,Finland,KaggleMart,Kaggle Mug,144,2015,6,19
3043,3043,2015-06-19,Finland,KaggleMart,Kaggle Hat,288,2015,6,19
3044,3044,2015-06-19,Finland,KaggleMart,Kaggle Sticker,83,2015,6,19
3045,3045,2015-06-19,Finland,KaggleRama,Kaggle Mug,243,2015,6,19
3046,3046,2015-06-19,Finland,KaggleRama,Kaggle Hat,569,2015,6,19
3047,3047,2015-06-19,Finland,KaggleRama,Kaggle Sticker,152,2015,6,19
3048,3048,2015-06-19,Norway,KaggleMart,Kaggle Mug,263,2015,6,19
3049,3049,2015-06-19,Norway,KaggleMart,Kaggle Hat,533,2015,6,19
3050,3050,2015-06-19,Norway,KaggleMart,Kaggle Sticker,163,2015,6,19
3051,3051,2015-06-19,Norway,KaggleRama,Kaggle Mug,442,2015,6,19
3052,3052,2015-06-19,Norway,KaggleRama,Kaggle Hat,924,2015,6,19
3053,3053,2015-06-19,Norway,KaggleRama,Kaggle Sticker,253,2015,6,19
3054,3054,2015-06-19,Sweden,KaggleMart,Kaggle Mug,175,2015,6,19
3055,3055,2015-06-19,Sweden,KaggleMart,Kaggle Hat,376,2015,6,19
3056,3056,2015-06-19,Sweden,KaggleMart,Kaggle Sticker,110,2015,6,19
3057,3057,2015-06-19,Sweden,KaggleRama,Kaggle Mug,296,2015,6,19
3058,3058,2015-06-19,Sweden,KaggleRama,Kaggle Hat,697,2015,6,19
3059,3059,2015-06-19,Sweden,KaggleRama,Kaggle Sticker,170,2015,6,19
3060,3060,2015-06-20,Finland,KaggleMart,Kaggle Mug,190,2015,6,20
3061,3061,2015-06-20,Finland,KaggleMart,Kaggle Hat,394,2015,6,20
3062,3062,2015-06-20,Finland,KaggleMart,Kaggle Sticker,105,2015,6,20
3063,3063,2015-06-20,Finland,KaggleRama,Kaggle Mug,327,2015,6,20
3064,3064,2015-06-20,Finland,KaggleRama,Kaggle Hat,661,2015,6,20
3065,3065,2015-06-20,Finland,KaggleRama,Kaggle Sticker,193,2015,6,20
3066,3066,2015-06-20,Norway,KaggleMart,Kaggle Mug,305,2015,6,20
3067,3067,2015-06-20,Norway,KaggleMart,Kaggle Hat,697,2015,6,20
3068,3068,2015-06-20,Norway,KaggleMart,Kaggle Sticker,180,2015,6,20
3069,3069,2015-06-20,Norway,KaggleRama,Kaggle Mug,611,2015,6,20
3070,3070,2015-06-20,Norway,KaggleRama,Kaggle Hat,1133,2015,6,20
3071,3071,2015-06-20,Norway,KaggleRama,Kaggle Sticker,320,2015,6,20
3072,3072,2015-06-20,Sweden,KaggleMart,Kaggle Mug,229,2015,6,20
3073,3073,2015-06-20,Sweden,KaggleMart,Kaggle Hat,476,2015,6,20
3074,3074,2015-06-20,Sweden,KaggleMart,Kaggle Sticker,130,2015,6,20
3075,3075,2015-06-20,Sweden,KaggleRama,Kaggle Mug,354,2015,6,20
3076,3076,2015-06-20,Sweden,KaggleRama,Kaggle Hat,857,2015,6,20
3077,3077,2015-06-20,Sweden,KaggleRama,Kaggle Sticker,235,2015,6,20
3078,3078,2015-06-21,Finland,KaggleMart,Kaggle Mug,197,2015,6,21
3079,3079,2015-06-21,Finland,KaggleMart,Kaggle Hat,418,2015,6,21
3080,3080,2015-06-21,Finland,KaggleMart,Kaggle Sticker,114,2015,6,21
3081,3081,2015-06-21,Finland,KaggleRama,Kaggle Mug,339,2015,6,21
3082,3082,2015-06-21,Finland,KaggleRama,Kaggle Hat,741,2015,6,21
3083,3083,2015-06-21,Finland,KaggleRama,Kaggle Sticker,219,2015,6,21
3084,3084,2015-06-21,Norway,KaggleMart,Kaggle Mug,301,2015,6,21
3085,3085,2015-06-21,Norway,KaggleMart,Kaggle Hat,659,2015,6,21
3086,3086,2015-06-21,Norway,KaggleMart,Kaggle Sticker,170,2015,6,21
3087,3087,2015-06-21,Norway,KaggleRama,Kaggle Mug,531,2015,6,21
3088,3088,2015-06-21,Norway,KaggleRama,Kaggle Hat,1150,2015,6,21
3089,3089,2015-06-21,Norway,KaggleRama,Kaggle Sticker,325,2015,6,21
3090,3090,2015-06-21,Sweden,KaggleMart,Kaggle Mug,243,2015,6,21
3091,3091,2015-06-21,Sweden,KaggleMart,Kaggle Hat,517,2015,6,21
3092,3092,2015-06-21,Sweden,KaggleMart,Kaggle Sticker,131,2015,6,21
3093,3093,2015-06-21,Sweden,KaggleRama,Kaggle Mug,408,2015,6,21
3094,3094,2015-06-21,Sweden,KaggleRama,Kaggle Hat,978,2015,6,21
3095,3095,2015-06-21,Sweden,KaggleRama,Kaggle Sticker,243,2015,6,21
3096,3096,2015-06-22,Finland,KaggleMart,Kaggle Mug,155,2015,6,22
3097,3097,2015-06-22,Finland,KaggleMart,Kaggle Hat,342,2015,6,22
3098,3098,2015-06-22,Finland,KaggleMart,Kaggle Sticker,103,2015,6,22
3099,3099,2015-06-22,Finland,KaggleRama,Kaggle Mug,304,2015,6,22
3100,3100,2015-06-22,Finland,KaggleRama,Kaggle Hat,647,2015,6,22
3101,3101,2015-06-22,Finland,KaggleRama,Kaggle Sticker,177,2015,6,22
3102,3102,2015-06-22,Norway,KaggleMart,Kaggle Mug,224,2015,6,22
3103,3103,2015-06-22,Norway,KaggleMart,Kaggle Hat,518,2015,6,22
3104,3104,2015-06-22,Norway,KaggleMart,Kaggle Sticker,149,2015,6,22
3105,3105,2015-06-22,Norway,KaggleRama,Kaggle Mug,419,2015,6,22
3106,3106,2015-06-22,Norway,KaggleRama,Kaggle Hat,875,2015,6,22
3107,3107,2015-06-22,Norway,KaggleRama,Kaggle Sticker,249,2015,6,22
3108,3108,2015-06-22,Sweden,KaggleMart,Kaggle Mug,181,2015,6,22
3109,3109,2015-06-22,Sweden,KaggleMart,Kaggle Hat,442,2015,6,22
3110,3110,2015-06-22,Sweden,KaggleMart,Kaggle Sticker,128,2015,6,22
3111,3111,2015-06-22,Sweden,KaggleRama,Kaggle Mug,340,2015,6,22
3112,3112,2015-06-22,Sweden,KaggleRama,Kaggle Hat,756,2015,6,22
3113,3113,2015-06-22,Sweden,KaggleRama,Kaggle Sticker,212,2015,6,22
3114,3114,2015-06-23,Finland,KaggleMart,Kaggle Mug,177,2015,6,23
3115,3115,2015-06-23,Finland,KaggleMart,Kaggle Hat,379,2015,6,23
3116,3116,2015-06-23,Finland,KaggleMart,Kaggle Sticker,102,2015,6,23
3117,3117,2015-06-23,Finland,KaggleRama,Kaggle Mug,309,2015,6,23
3118,3118,2015-06-23,Finland,KaggleRama,Kaggle Hat,677,2015,6,23
3119,3119,2015-06-23,Finland,KaggleRama,Kaggle Sticker,186,2015,6,23
3120,3120,2015-06-23,Norway,KaggleMart,Kaggle Mug,220,2015,6,23
3121,3121,2015-06-23,Norway,KaggleMart,Kaggle Hat,546,2015,6,23
3122,3122,2015-06-23,Norway,KaggleMart,Kaggle Sticker,138,2015,6,23
3123,3123,2015-06-23,Norway,KaggleRama,Kaggle Mug,418,2015,6,23
3124,3124,2015-06-23,Norway,KaggleRama,Kaggle Hat,891,2015,6,23
3125,3125,2015-06-23,Norway,KaggleRama,Kaggle Sticker,229,2015,6,23
3126,3126,2015-06-23,Sweden,KaggleMart,Kaggle Mug,214,2015,6,23
3127,3127,2015-06-23,Sweden,KaggleMart,Kaggle Hat,464,2015,6,23
3128,3128,2015-06-23,Sweden,KaggleMart,Kaggle Sticker,130,2015,6,23
3129,3129,2015-06-23,Sweden,KaggleRama,Kaggle Mug,351,2015,6,23
3130,3130,2015-06-23,Sweden,KaggleRama,Kaggle Hat,829,2015,6,23
3131,3131,2015-06-23,Sweden,KaggleRama,Kaggle Sticker,216,2015,6,23
3132,3132,2015-06-24,Finland,KaggleMart,Kaggle Mug,177,2015,6,24
3133,3133,2015-06-24,Finland,KaggleMart,Kaggle Hat,422,2015,6,24
3134,3134,2015-06-24,Finland,KaggleMart,Kaggle Sticker,120,2015,6,24
3135,3135,2015-06-24,Finland,KaggleRama,Kaggle Mug,318,2015,6,24
3136,3136,2015-06-24,Finland,KaggleRama,Kaggle Hat,715,2015,6,24
3137,3137,2015-06-24,Finland,KaggleRama,Kaggle Sticker,187,2015,6,24
3138,3138,2015-06-24,Norway,KaggleMart,Kaggle Mug,249,2015,6,24
3139,3139,2015-06-24,Norway,KaggleMart,Kaggle Hat,537,2015,6,24
3140,3140,2015-06-24,Norway,KaggleMart,Kaggle Sticker,138,2015,6,24
3141,3141,2015-06-24,Norway,KaggleRama,Kaggle Mug,420,2015,6,24
3142,3142,2015-06-24,Norway,KaggleRama,Kaggle Hat,897,2015,6,24
3143,3143,2015-06-24,Norway,KaggleRama,Kaggle Sticker,238,2015,6,24
3144,3144,2015-06-24,Sweden,KaggleMart,Kaggle Mug,231,2015,6,24
3145,3145,2015-06-24,Sweden,KaggleMart,Kaggle Hat,487,2015,6,24
3146,3146,2015-06-24,Sweden,KaggleMart,Kaggle Sticker,142,2015,6,24
3147,3147,2015-06-24,Sweden,KaggleRama,Kaggle Mug,399,2015,6,24
3148,3148,2015-06-24,Sweden,KaggleRama,Kaggle Hat,815,2015,6,24
3149,3149,2015-06-24,Sweden,KaggleRama,Kaggle Sticker,213,2015,6,24
3150,3150,2015-06-25,Finland,KaggleMart,Kaggle Mug,176,2015,6,25
3151,3151,2015-06-25,Finland,KaggleMart,Kaggle Hat,375,2015,6,25
3152,3152,2015-06-25,Finland,KaggleMart,Kaggle Sticker,113,2015,6,25
3153,3153,2015-06-25,Finland,KaggleRama,Kaggle Mug,325,2015,6,25
3154,3154,2015-06-25,Finland,KaggleRama,Kaggle Hat,669,2015,6,25
3155,3155,2015-06-25,Finland,KaggleRama,Kaggle Sticker,176,2015,6,25
3156,3156,2015-06-25,Norway,KaggleMart,Kaggle Mug,248,2015,6,25
3157,3157,2015-06-25,Norway,KaggleMart,Kaggle Hat,504,2015,6,25
3158,3158,2015-06-25,Norway,KaggleMart,Kaggle Sticker,145,2015,6,25
3159,3159,2015-06-25,Norway,KaggleRama,Kaggle Mug,456,2015,6,25
3160,3160,2015-06-25,Norway,KaggleRama,Kaggle Hat,907,2015,6,25
3161,3161,2015-06-25,Norway,KaggleRama,Kaggle Sticker,243,2015,6,25
3162,3162,2015-06-25,Sweden,KaggleMart,Kaggle Mug,229,2015,6,25
3163,3163,2015-06-25,Sweden,KaggleMart,Kaggle Hat,468,2015,6,25
3164,3164,2015-06-25,Sweden,KaggleMart,Kaggle Sticker,129,2015,6,25
3165,3165,2015-06-25,Sweden,KaggleRama,Kaggle Mug,359,2015,6,25
3166,3166,2015-06-25,Sweden,KaggleRama,Kaggle Hat,778,2015,6,25
3167,3167,2015-06-25,Sweden,KaggleRama,Kaggle Sticker,234,2015,6,25
3168,3168,2015-06-26,Finland,KaggleMart,Kaggle Mug,173,2015,6,26
3169,3169,2015-06-26,Finland,KaggleMart,Kaggle Hat,358,2015,6,26
3170,3170,2015-06-26,Finland,KaggleMart,Kaggle Sticker,104,2015,6,26
3171,3171,2015-06-26,Finland,KaggleRama,Kaggle Mug,298,2015,6,26
3172,3172,2015-06-26,Finland,KaggleRama,Kaggle Hat,694,2015,6,26
3173,3173,2015-06-26,Finland,KaggleRama,Kaggle Sticker,162,2015,6,26
3174,3174,2015-06-26,Norway,KaggleMart,Kaggle Mug,261,2015,6,26
3175,3175,2015-06-26,Norway,KaggleMart,Kaggle Hat,582,2015,6,26
3176,3176,2015-06-26,Norway,KaggleMart,Kaggle Sticker,157,2015,6,26
3177,3177,2015-06-26,Norway,KaggleRama,Kaggle Mug,423,2015,6,26
3178,3178,2015-06-26,Norway,KaggleRama,Kaggle Hat,996,2015,6,26
3179,3179,2015-06-26,Norway,KaggleRama,Kaggle Sticker,247,2015,6,26
3180,3180,2015-06-26,Sweden,KaggleMart,Kaggle Mug,208,2015,6,26
3181,3181,2015-06-26,Sweden,KaggleMart,Kaggle Hat,462,2015,6,26
3182,3182,2015-06-26,Sweden,KaggleMart,Kaggle Sticker,129,2015,6,26
3183,3183,2015-06-26,Sweden,KaggleRama,Kaggle Mug,358,2015,6,26
3184,3184,2015-06-26,Sweden,KaggleRama,Kaggle Hat,835,2015,6,26
3185,3185,2015-06-26,Sweden,KaggleRama,Kaggle Sticker,226,2015,6,26
3186,3186,2015-06-27,Finland,KaggleMart,Kaggle Mug,202,2015,6,27
3187,3187,2015-06-27,Finland,KaggleMart,Kaggle Hat,398,2015,6,27
3188,3188,2015-06-27,Finland,KaggleMart,Kaggle Sticker,114,2015,6,27
3189,3189,2015-06-27,Finland,KaggleRama,Kaggle Mug,339,2015,6,27
3190,3190,2015-06-27,Finland,KaggleRama,Kaggle Hat,744,2015,6,27
3191,3191,2015-06-27,Finland,KaggleRama,Kaggle Sticker,220,2015,6,27
3192,3192,2015-06-27,Norway,KaggleMart,Kaggle Mug,316,2015,6,27
3193,3193,2015-06-27,Norway,KaggleMart,Kaggle Hat,627,2015,6,27
3194,3194,2015-06-27,Norway,KaggleMart,Kaggle Sticker,176,2015,6,27
3195,3195,2015-06-27,Norway,KaggleRama,Kaggle Mug,547,2015,6,27
3196,3196,2015-06-27,Norway,KaggleRama,Kaggle Hat,1108,2015,6,27
3197,3197,2015-06-27,Norway,KaggleRama,Kaggle Sticker,321,2015,6,27
3198,3198,2015-06-27,Sweden,KaggleMart,Kaggle Mug,247,2015,6,27
3199,3199,2015-06-27,Sweden,KaggleMart,Kaggle Hat,531,2015,6,27
3200,3200,2015-06-27,Sweden,KaggleMart,Kaggle Sticker,137,2015,6,27
3201,3201,2015-06-27,Sweden,KaggleRama,Kaggle Mug,403,2015,6,27
3202,3202,2015-06-27,Sweden,KaggleRama,Kaggle Hat,856,2015,6,27
3203,3203,2015-06-27,Sweden,KaggleRama,Kaggle Sticker,247,2015,6,27
3204,3204,2015-06-28,Finland,KaggleMart,Kaggle Mug,203,2015,6,28
3205,3205,2015-06-28,Finland,KaggleMart,Kaggle Hat,403,2015,6,28
3206,3206,2015-06-28,Finland,KaggleMart,Kaggle Sticker,104,2015,6,28
3207,3207,2015-06-28,Finland,KaggleRama,Kaggle Mug,311,2015,6,28
3208,3208,2015-06-28,Finland,KaggleRama,Kaggle Hat,660,2015,6,28
3209,3209,2015-06-28,Finland,KaggleRama,Kaggle Sticker,198,2015,6,28
3210,3210,2015-06-28,Norway,KaggleMart,Kaggle Mug,294,2015,6,28
3211,3211,2015-06-28,Norway,KaggleMart,Kaggle Hat,642,2015,6,28
3212,3212,2015-06-28,Norway,KaggleMart,Kaggle Sticker,179,2015,6,28
3213,3213,2015-06-28,Norway,KaggleRama,Kaggle Mug,503,2015,6,28
3214,3214,2015-06-28,Norway,KaggleRama,Kaggle Hat,1132,2015,6,28
3215,3215,2015-06-28,Norway,KaggleRama,Kaggle Sticker,301,2015,6,28
3216,3216,2015-06-28,Sweden,KaggleMart,Kaggle Mug,237,2015,6,28
3217,3217,2015-06-28,Sweden,KaggleMart,Kaggle Hat,444,2015,6,28
3218,3218,2015-06-28,Sweden,KaggleMart,Kaggle Sticker,140,2015,6,28
3219,3219,2015-06-28,Sweden,KaggleRama,Kaggle Mug,360,2015,6,28
3220,3220,2015-06-28,Sweden,KaggleRama,Kaggle Hat,842,2015,6,28
3221,3221,2015-06-28,Sweden,KaggleRama,Kaggle Sticker,245,2015,6,28
3222,3222,2015-06-29,Finland,KaggleMart,Kaggle Mug,135,2015,6,29
3223,3223,2015-06-29,Finland,KaggleMart,Kaggle Hat,296,2015,6,29
3224,3224,2015-06-29,Finland,KaggleMart,Kaggle Sticker,85,2015,6,29
3225,3225,2015-06-29,Finland,KaggleRama,Kaggle Mug,227,2015,6,29
3226,3226,2015-06-29,Finland,KaggleRama,Kaggle Hat,496,2015,6,29
3227,3227,2015-06-29,Finland,KaggleRama,Kaggle Sticker,146,2015,6,29
3228,3228,2015-06-29,Norway,KaggleMart,Kaggle Mug,241,2015,6,29
3229,3229,2015-06-29,Norway,KaggleMart,Kaggle Hat,581,2015,6,29
3230,3230,2015-06-29,Norway,KaggleMart,Kaggle Sticker,139,2015,6,29
3231,3231,2015-06-29,Norway,KaggleRama,Kaggle Mug,471,2015,6,29
3232,3232,2015-06-29,Norway,KaggleRama,Kaggle Hat,829,2015,6,29
3233,3233,2015-06-29,Norway,KaggleRama,Kaggle Sticker,230,2015,6,29
3234,3234,2015-06-29,Sweden,KaggleMart,Kaggle Mug,163,2015,6,29
3235,3235,2015-06-29,Sweden,KaggleMart,Kaggle Hat,356,2015,6,29
3236,3236,2015-06-29,Sweden,KaggleMart,Kaggle Sticker,99,2015,6,29
3237,3237,2015-06-29,Sweden,KaggleRama,Kaggle Mug,297,2015,6,29
3238,3238,2015-06-29,Sweden,KaggleRama,Kaggle Hat,690,2015,6,29
3239,3239,2015-06-29,Sweden,KaggleRama,Kaggle Sticker,188,2015,6,29
3240,3240,2015-06-30,Finland,KaggleMart,Kaggle Mug,133,2015,6,30
3241,3241,2015-06-30,Finland,KaggleMart,Kaggle Hat,290,2015,6,30
3242,3242,2015-06-30,Finland,KaggleMart,Kaggle Sticker,85,2015,6,30
3243,3243,2015-06-30,Finland,KaggleRama,Kaggle Mug,249,2015,6,30
3244,3244,2015-06-30,Finland,KaggleRama,Kaggle Hat,470,2015,6,30
3245,3245,2015-06-30,Finland,KaggleRama,Kaggle Sticker,147,2015,6,30
3246,3246,2015-06-30,Norway,KaggleMart,Kaggle Mug,247,2015,6,30
3247,3247,2015-06-30,Norway,KaggleMart,Kaggle Hat,500,2015,6,30
3248,3248,2015-06-30,Norway,KaggleMart,Kaggle Sticker,142,2015,6,30
3249,3249,2015-06-30,Norway,KaggleRama,Kaggle Mug,402,2015,6,30
3250,3250,2015-06-30,Norway,KaggleRama,Kaggle Hat,867,2015,6,30
3251,3251,2015-06-30,Norway,KaggleRama,Kaggle Sticker,252,2015,6,30
3252,3252,2015-06-30,Sweden,KaggleMart,Kaggle Mug,168,2015,6,30
3253,3253,2015-06-30,Sweden,KaggleMart,Kaggle Hat,354,2015,6,30
3254,3254,2015-06-30,Sweden,KaggleMart,Kaggle Sticker,98,2015,6,30
3255,3255,2015-06-30,Sweden,KaggleRama,Kaggle Mug,262,2015,6,30
3256,3256,2015-06-30,Sweden,KaggleRama,Kaggle Hat,710,2015,6,30
3257,3257,2015-06-30,Sweden,KaggleRama,Kaggle Sticker,175,2015,6,30
3258,3258,2015-07-01,Finland,KaggleMart,Kaggle Mug,143,2015,7,1
3259,3259,2015-07-01,Finland,KaggleMart,Kaggle Hat,279,2015,7,1
3260,3260,2015-07-01,Finland,KaggleMart,Kaggle Sticker,85,2015,7,1
3261,3261,2015-07-01,Finland,KaggleRama,Kaggle Mug,263,2015,7,1
3262,3262,2015-07-01,Finland,KaggleRama,Kaggle Hat,553,2015,7,1
3263,3263,2015-07-01,Finland,KaggleRama,Kaggle Sticker,149,2015,7,1
3264,3264,2015-07-01,Norway,KaggleMart,Kaggle Mug,234,2015,7,1
3265,3265,2015-07-01,Norway,KaggleMart,Kaggle Hat,475,2015,7,1
3266,3266,2015-07-01,Norway,KaggleMart,Kaggle Sticker,154,2015,7,1
3267,3267,2015-07-01,Norway,KaggleRama,Kaggle Mug,449,2015,7,1
3268,3268,2015-07-01,Norway,KaggleRama,Kaggle Hat,875,2015,7,1
3269,3269,2015-07-01,Norway,KaggleRama,Kaggle Sticker,254,2015,7,1
3270,3270,2015-07-01,Sweden,KaggleMart,Kaggle Mug,165,2015,7,1
3271,3271,2015-07-01,Sweden,KaggleMart,Kaggle Hat,373,2015,7,1
3272,3272,2015-07-01,Sweden,KaggleMart,Kaggle Sticker,100,2015,7,1
3273,3273,2015-07-01,Sweden,KaggleRama,Kaggle Mug,285,2015,7,1
3274,3274,2015-07-01,Sweden,KaggleRama,Kaggle Hat,602,2015,7,1
3275,3275,2015-07-01,Sweden,KaggleRama,Kaggle Sticker,177,2015,7,1
3276,3276,2015-07-02,Finland,KaggleMart,Kaggle Mug,144,2015,7,2
3277,3277,2015-07-02,Finland,KaggleMart,Kaggle Hat,265,2015,7,2
3278,3278,2015-07-02,Finland,KaggleMart,Kaggle Sticker,83,2015,7,2
3279,3279,2015-07-02,Finland,KaggleRama,Kaggle Mug,229,2015,7,2
3280,3280,2015-07-02,Finland,KaggleRama,Kaggle Hat,529,2015,7,2
3281,3281,2015-07-02,Finland,KaggleRama,Kaggle Sticker,149,2015,7,2
3282,3282,2015-07-02,Norway,KaggleMart,Kaggle Mug,245,2015,7,2
3283,3283,2015-07-02,Norway,KaggleMart,Kaggle Hat,473,2015,7,2
3284,3284,2015-07-02,Norway,KaggleMart,Kaggle Sticker,130,2015,7,2
3285,3285,2015-07-02,Norway,KaggleRama,Kaggle Mug,391,2015,7,2
3286,3286,2015-07-02,Norway,KaggleRama,Kaggle Hat,978,2015,7,2
3287,3287,2015-07-02,Norway,KaggleRama,Kaggle Sticker,258,2015,7,2
3288,3288,2015-07-02,Sweden,KaggleMart,Kaggle Mug,192,2015,7,2
3289,3289,2015-07-02,Sweden,KaggleMart,Kaggle Hat,376,2015,7,2
3290,3290,2015-07-02,Sweden,KaggleMart,Kaggle Sticker,102,2015,7,2
3291,3291,2015-07-02,Sweden,KaggleRama,Kaggle Mug,306,2015,7,2
3292,3292,2015-07-02,Sweden,KaggleRama,Kaggle Hat,680,2015,7,2
3293,3293,2015-07-02,Sweden,KaggleRama,Kaggle Sticker,179,2015,7,2
3294,3294,2015-07-03,Finland,KaggleMart,Kaggle Mug,143,2015,7,3
3295,3295,2015-07-03,Finland,KaggleMart,Kaggle Hat,296,2015,7,3
3296,3296,2015-07-03,Finland,KaggleMart,Kaggle Sticker,90,2015,7,3
3297,3297,2015-07-03,Finland,KaggleRama,Kaggle Mug,269,2015,7,3
3298,3298,2015-07-03,Finland,KaggleRama,Kaggle Hat,518,2015,7,3
3299,3299,2015-07-03,Finland,KaggleRama,Kaggle Sticker,153,2015,7,3
3300,3300,2015-07-03,Norway,KaggleMart,Kaggle Mug,239,2015,7,3
3301,3301,2015-07-03,Norway,KaggleMart,Kaggle Hat,562,2015,7,3
3302,3302,2015-07-03,Norway,KaggleMart,Kaggle Sticker,140,2015,7,3
3303,3303,2015-07-03,Norway,KaggleRama,Kaggle Mug,473,2015,7,3
3304,3304,2015-07-03,Norway,KaggleRama,Kaggle Hat,963,2015,7,3
3305,3305,2015-07-03,Norway,KaggleRama,Kaggle Sticker,256,2015,7,3
3306,3306,2015-07-03,Sweden,KaggleMart,Kaggle Mug,179,2015,7,3
3307,3307,2015-07-03,Sweden,KaggleMart,Kaggle Hat,357,2015,7,3
3308,3308,2015-07-03,Sweden,KaggleMart,Kaggle Sticker,107,2015,7,3
3309,3309,2015-07-03,Sweden,KaggleRama,Kaggle Mug,307,2015,7,3
3310,3310,2015-07-03,Sweden,KaggleRama,Kaggle Hat,645,2015,7,3
3311,3311,2015-07-03,Sweden,KaggleRama,Kaggle Sticker,190,2015,7,3
3312,3312,2015-07-04,Finland,KaggleMart,Kaggle Mug,191,2015,7,4
3313,3313,2015-07-04,Finland,KaggleMart,Kaggle Hat,377,2015,7,4
3314,3314,2015-07-04,Finland,KaggleMart,Kaggle Sticker,95,2015,7,4
3315,3315,2015-07-04,Finland,KaggleRama,Kaggle Mug,301,2015,7,4
3316,3316,2015-07-04,Finland,KaggleRama,Kaggle Hat,638,2015,7,4
3317,3317,2015-07-04,Finland,KaggleRama,Kaggle Sticker,185,2015,7,4
3318,3318,2015-07-04,Norway,KaggleMart,Kaggle Mug,313,2015,7,4
3319,3319,2015-07-04,Norway,KaggleMart,Kaggle Hat,637,2015,7,4
3320,3320,2015-07-04,Norway,KaggleMart,Kaggle Sticker,184,2015,7,4
3321,3321,2015-07-04,Norway,KaggleRama,Kaggle Mug,568,2015,7,4
3322,3322,2015-07-04,Norway,KaggleRama,Kaggle Hat,1029,2015,7,4
3323,3323,2015-07-04,Norway,KaggleRama,Kaggle Sticker,318,2015,7,4
3324,3324,2015-07-04,Sweden,KaggleMart,Kaggle Mug,214,2015,7,4
3325,3325,2015-07-04,Sweden,KaggleMart,Kaggle Hat,432,2015,7,4
3326,3326,2015-07-04,Sweden,KaggleMart,Kaggle Sticker,131,2015,7,4
3327,3327,2015-07-04,Sweden,KaggleRama,Kaggle Mug,372,2015,7,4
3328,3328,2015-07-04,Sweden,KaggleRama,Kaggle Hat,772,2015,7,4
3329,3329,2015-07-04,Sweden,KaggleRama,Kaggle Sticker,224,2015,7,4
3330,3330,2015-07-05,Finland,KaggleMart,Kaggle Mug,160,2015,7,5
3331,3331,2015-07-05,Finland,KaggleMart,Kaggle Hat,380,2015,7,5
3332,3332,2015-07-05,Finland,KaggleMart,Kaggle Sticker,104,2015,7,5
3333,3333,2015-07-05,Finland,KaggleRama,Kaggle Mug,279,2015,7,5
3334,3334,2015-07-05,Finland,KaggleRama,Kaggle Hat,625,2015,7,5
3335,3335,2015-07-05,Finland,KaggleRama,Kaggle Sticker,186,2015,7,5
3336,3336,2015-07-05,Norway,KaggleMart,Kaggle Mug,305,2015,7,5
3337,3337,2015-07-05,Norway,KaggleMart,Kaggle Hat,663,2015,7,5
3338,3338,2015-07-05,Norway,KaggleMart,Kaggle Sticker,179,2015,7,5
3339,3339,2015-07-05,Norway,KaggleRama,Kaggle Mug,537,2015,7,5
3340,3340,2015-07-05,Norway,KaggleRama,Kaggle Hat,1068,2015,7,5
3341,3341,2015-07-05,Norway,KaggleRama,Kaggle Sticker,352,2015,7,5
3342,3342,2015-07-05,Sweden,KaggleMart,Kaggle Mug,203,2015,7,5
3343,3343,2015-07-05,Sweden,KaggleMart,Kaggle Hat,422,2015,7,5
3344,3344,2015-07-05,Sweden,KaggleMart,Kaggle Sticker,125,2015,7,5
3345,3345,2015-07-05,Sweden,KaggleRama,Kaggle Mug,356,2015,7,5
3346,3346,2015-07-05,Sweden,KaggleRama,Kaggle Hat,782,2015,7,5
3347,3347,2015-07-05,Sweden,KaggleRama,Kaggle Sticker,244,2015,7,5
3348,3348,2015-07-06,Finland,KaggleMart,Kaggle Mug,139,2015,7,6
3349,3349,2015-07-06,Finland,KaggleMart,Kaggle Hat,286,2015,7,6
3350,3350,2015-07-06,Finland,KaggleMart,Kaggle Sticker,88,2015,7,6
3351,3351,2015-07-06,Finland,KaggleRama,Kaggle Mug,224,2015,7,6
3352,3352,2015-07-06,Finland,KaggleRama,Kaggle Hat,467,2015,7,6
3353,3353,2015-07-06,Finland,KaggleRama,Kaggle Sticker,150,2015,7,6
3354,3354,2015-07-06,Norway,KaggleMart,Kaggle Mug,221,2015,7,6
3355,3355,2015-07-06,Norway,KaggleMart,Kaggle Hat,510,2015,7,6
3356,3356,2015-07-06,Norway,KaggleMart,Kaggle Sticker,143,2015,7,6
3357,3357,2015-07-06,Norway,KaggleRama,Kaggle Mug,421,2015,7,6
3358,3358,2015-07-06,Norway,KaggleRama,Kaggle Hat,870,2015,7,6
3359,3359,2015-07-06,Norway,KaggleRama,Kaggle Sticker,251,2015,7,6
3360,3360,2015-07-06,Sweden,KaggleMart,Kaggle Mug,175,2015,7,6
